"Species";"Site";"Model";"CV";"PA";"Group";"Nb Occ.";"Sample Bias";"Jaccard";"Bray-Curtis";"Boyce";"cAUC";"AUC";"TSS"
"Philocourdos thauensis";"Thau";"SRE";"RUN3";"PA4";"Uncorrected";300;0,977;0,5;0,990475734946818;1;0,655896328744264;0,908;0,817
"Philocourdos thauensis";"Thau";"SRE";"RUN3";"PA4";"Corrected";300;0,977;0,5;0,990475734946818;1;0,700900841346154;0,94;0,879
"Philocourdos thauensis";"Thau";"SRE";"RUN3";"PA5";"Uncorrected";300;0,977;0,5;0,990475734946818;1;0,605896328744264;0,858;0,717
"Philocourdos thauensis";"Thau";"SRE";"RUN3";"PA5";"Corrected";300;0,977;0,5;0,990475734946818;1;0,699900841346154;0,939;0,877
"Philocourdos thauensis";"Thau";"SRE";"RUN3";"PA6";"Uncorrected";300;0,977;0,5;0,990475734946818;1;0,714896328744264;0,967;0,933
"Philocourdos thauensis";"Thau";"SRE";"RUN3";"PA6";"Corrected";300;0,977;0,5;0,990475734946818;1;0,648900841346154;0,888;0,776
"Philocourdos thauensis";"Thau";"SRE";"RUN3";"PA7";"Uncorrected";300;0,977;0,5;0,990475734946818;1;0,672896328744264;0,925;0,85
"Philocourdos thauensis";"Thau";"SRE";"RUN3";"PA7";"Corrected";300;0,977;0,5;0,990475734946818;1;0,666900841346154;0,906;0,813
"Philocourdos thauensis";"Thau";"SRE";"RUN3";"PA8";"Uncorrected";300;0,977;0,5;0,990475734946818;1;0,705896328744264;0,958;0,917
"Philocourdos thauensis";"Thau";"SRE";"RUN3";"PA8";"Corrected";300;0,977;0,5;0,990475734946818;1;0,682900841346154;0,922;0,844
"Philocourdos thauensis";"Thau";"SRE";"RUN3";"PA9";"Uncorrected";300;0,977;0,5;0,990475734946818;1;0,672896328744264;0,925;0,85
"Philocourdos thauensis";"Thau";"SRE";"RUN3";"PA9";"Corrected";300;0,977;0,5;0,990475734946818;1;0,656900841346154;0,896;0,793
"Philocourdos thauensis";"Thau";"SRE";"RUN3";"PA10";"Uncorrected";300;0,977;0,5;0,990475734946818;1;0,655896328744264;0,908;0,817
"Philocourdos thauensis";"Thau";"SRE";"RUN3";"PA10";"Corrected";300;0,977;0,5;0,990475734946818;1;0,681900841346154;0,921;0,843
"Philocourdos thauensis";"Thau";"FDA";"RUN1";"PA1";"Uncorrected";300;0,977;0,5;0,990475734946818;0,749;0,695896328744264;0,948;0,883
"Philocourdos thauensis";"Thau";"FDA";"RUN1";"PA1";"Corrected";300;0,977;0,5;0,990475734946818;0,496;0,699900841346154;0,939;0,846
"Philocourdos thauensis";"Thau";"FDA";"RUN1";"PA2";"Uncorrected";300;0,977;0,5;0,990475734946818;0,688;0,651896328744264;0,904;0,85
"Philocourdos thauensis";"Thau";"FDA";"RUN1";"PA2";"Corrected";300;0,977;0,5;0,990475734946818;0,77;0,667900841346154;0,907;0,79
"Philocourdos thauensis";"Thau";"FDA";"RUN1";"PA3";"Uncorrected";300;0,977;0,5;0,990475734946818;0,063;0,691896328744264;0,944;0,867
"Philocourdos thauensis";"Thau";"FDA";"RUN1";"PA3";"Corrected";300;0,977;0,5;0,990475734946818;0,653;0,711900841346154;0,951;0,877
"Philocourdos thauensis";"Thau";"FDA";"RUN1";"PA4";"Uncorrected";300;0,977;0,5;0,990475734946818;0,812;0,690896328744264;0,943;0,833
"Philocourdos thauensis";"Thau";"FDA";"RUN1";"PA4";"Corrected";300;0,977;0,5;0,990475734946818;0,402;0,704900841346154;0,944;0,879
"Philocourdos thauensis";"Thau";"FDA";"RUN1";"PA5";"Uncorrected";300;0,977;0,5;0,990475734946818;0,816;0,714896328744264;0,967;0,9
"Philocourdos thauensis";"Thau";"FDA";"RUN1";"PA5";"Corrected";300;0,977;0,5;0,990475734946818;0,7;0,711900841346154;0,951;0,912
"Philocourdos thauensis";"Thau";"FDA";"RUN1";"PA6";"Uncorrected";300;0,977;0,5;0,990475734946818;0,856;0,732896328744264;0,985;0,983
"Philocourdos thauensis";"Thau";"FDA";"RUN1";"PA6";"Corrected";300;0,977;0,5;0,990475734946818;0,752;0,681900841346154;0,921;0,82
"Philocourdos thauensis";"Thau";"FDA";"RUN1";"PA7";"Uncorrected";300;0,977;0,5;0,990475734946818;0,902;0,652896328744264;0,905;0,783
"Philocourdos thauensis";"Thau";"FDA";"RUN1";"PA7";"Corrected";300;0,977;0,5;0,990475734946818;0,886;0,743900841346154;0,983;0,897
"Philocourdos thauensis";"Thau";"FDA";"RUN1";"PA8";"Uncorrected";300;0,977;0,5;0,990475734946818;0,829;0,686896328744264;0,939;0,917
"Philocourdos thauensis";"Thau";"FDA";"RUN1";"PA8";"Corrected";300;0,977;0,5;0,990475734946818;0,698;0,692900841346154;0,932;0,877
"Philocourdos thauensis";"Thau";"FDA";"RUN1";"PA9";"Uncorrected";300;0,977;0,5;0,990475734946818;0,443;0,674896328744264;0,927;0,85
"Philocourdos thauensis";"Thau";"FDA";"RUN1";"PA9";"Corrected";300;0,977;0,5;0,990475734946818;0,709;0,690900841346154;0,93;0,895
"Philocourdos thauensis";"Thau";"FDA";"RUN1";"PA10";"Uncorrected";300;0,977;0,5;0,990475734946818;0,585;0,657896328744264;0,91;0,85
"Philocourdos thauensis";"Thau";"FDA";"RUN1";"PA10";"Corrected";300;0,977;0,5;0,990475734946818;0,527;0,701900841346154;0,941;0,895
"Philocourdos thauensis";"Thau";"FDA";"RUN2";"PA1";"Uncorrected";300;0,977;0,5;0,990475734946818;0,733;0,712896328744264;0,965;0,917
"Philocourdos thauensis";"Thau";"FDA";"RUN2";"PA1";"Corrected";300;0,977;0,5;0,990475734946818;0,138;0,673900841346154;0,913;0,862
"Philocourdos thauensis";"Thau";"FDA";"RUN2";"PA2";"Uncorrected";300;0,977;0,5;0,990475734946818;0,384;0,681896328744264;0,934;0,883
"Philocourdos thauensis";"Thau";"FDA";"RUN2";"PA2";"Corrected";300;0,977;0,5;0,990475734946818;0,545;0,626900841346154;0,866;0,739
"Philocourdos thauensis";"Thau";"FDA";"RUN2";"PA3";"Uncorrected";300;0,977;0,5;0,990475734946818;0,354;0,704896328744264;0,957;0,917
"Philocourdos thauensis";"Thau";"FDA";"RUN2";"PA3";"Corrected";300;0,977;0,5;0,990475734946818;0,753;0,693900841346154;0,933;0,878
"Philocourdos thauensis";"Thau";"FDA";"RUN2";"PA4";"Uncorrected";300;0,977;0,5;0,990475734946818;0,738;0,674896328744264;0,927;0,833
"Philocourdos thauensis";"Thau";"FDA";"RUN2";"PA4";"Corrected";300;0,977;0,5;0,990475734946818;0,25;0,704900841346154;0,944;0,879
"Philocourdos thauensis";"Thau";"FDA";"RUN2";"PA5";"Uncorrected";300;0,977;0,5;0,990475734946818;0,687;0,661896328744264;0,914;0,783
"Philocourdos thauensis";"Thau";"FDA";"RUN2";"PA5";"Corrected";300;0,977;0,5;0,990475734946818;0,502;0,669900841346154;0,909;0,825
"Philocourdos thauensis";"Thau";"FDA";"RUN2";"PA6";"Uncorrected";300;0,977;0,5;0,990475734946818;-0,328;0,694896328744264;0,947;0,917
"Philocourdos thauensis";"Thau";"FDA";"RUN2";"PA6";"Corrected";300;0,977;0,5;0,990475734946818;0,706;0,695900841346154;0,935;0,82
"Philocourdos thauensis";"Thau";"FDA";"RUN2";"PA7";"Uncorrected";300;0,977;0,5;0,990475734946818;0,705;0,687896328744264;0,94;0,867
"Philocourdos thauensis";"Thau";"FDA";"RUN2";"PA7";"Corrected";300;0,977;0,5;0,990475734946818;0,835;0,654900841346154;0,894;0,743
"Philocourdos thauensis";"Thau";"FDA";"RUN2";"PA8";"Uncorrected";300;0,977;0,5;0,990475734946818;0,405;0,709896328744264;0,962;0,95
"Philocourdos thauensis";"Thau";"FDA";"RUN2";"PA8";"Corrected";300;0,977;0,5;0,990475734946818;0,873;0,656900841346154;0,896;0,877
"Philocourdos thauensis";"Thau";"FDA";"RUN2";"PA9";"Uncorrected";300;0,977;0,5;0,990475734946818;0,788;0,667896328744264;0,92;0,867
"Philocourdos thauensis";"Thau";"FDA";"RUN2";"PA9";"Corrected";300;0,977;0,5;0,990475734946818;0,649;0,664900841346154;0,904;0,808
"Philocourdos thauensis";"Thau";"FDA";"RUN2";"PA10";"Uncorrected";300;0,977;0,5;0,990475734946818;-0,276;0,607896328744264;0,86;0,75
"Philocourdos thauensis";"Thau";"FDA";"RUN2";"PA10";"Corrected";300;0,977;0,5;0,990475734946818;0,566;0,685900841346154;0,925;0,825
"Philocourdos thauensis";"Thau";"FDA";"RUN3";"PA1";"Uncorrected";300;0,977;0,5;0,990475734946818;0,802;0,650896328744264;0,903;0,833
"Philocourdos thauensis";"Thau";"FDA";"RUN3";"PA1";"Corrected";300;0,977;0,5;0,990475734946818;0,651;0,694900841346154;0,934;0,897
"Philocourdos thauensis";"Thau";"FDA";"RUN3";"PA2";"Uncorrected";300;0,977;0,5;0,990475734946818;-0,041;0,686896328744264;0,939;0,917
"Philocourdos thauensis";"Thau";"FDA";"RUN3";"PA2";"Corrected";300;0,977;0,5;0,990475734946818;0,62;0,698900841346154;0,938;0,877
"Philocourdos thauensis";"Thau";"FDA";"RUN3";"PA3";"Uncorrected";300;0,977;0,5;0,990475734946818;0,147;0,669896328744264;0,922;0,817
"Philocourdos thauensis";"Thau";"FDA";"RUN3";"PA3";"Corrected";300;0,977;0,5;0,990475734946818;0,728;0,718900841346154;0,958;0,947
"Philocourdos thauensis";"Thau";"FDA";"RUN3";"PA4";"Uncorrected";300;0,977;0,5;0,990475734946818;0,887;0,664896328744264;0,917;0,85
"Philocourdos thauensis";"Thau";"FDA";"RUN3";"PA4";"Corrected";300;0,977;0,5;0,990475734946818;0,893;0,685900841346154;0,925;0,879
"Philocourdos thauensis";"Thau";"FDA";"RUN3";"PA5";"Uncorrected";300;0,977;0,5;0,990475734946818;0,511;0,647896328744264;0,9;0,8
"Philocourdos thauensis";"Thau";"FDA";"RUN3";"PA5";"Corrected";300;0,977;0,5;0,990475734946818;0,67;0,693900841346154;0,933;0,877
"Philocourdos thauensis";"Thau";"FDA";"RUN3";"PA6";"Uncorrected";300;0,977;0,5;0,990475734946818;0,976;0,718896328744264;0,971;0,967
"Philocourdos thauensis";"Thau";"FDA";"RUN3";"PA6";"Corrected";300;0,977;0,5;0,990475734946818;0,669;0,715900841346154;0,955;0,909
"Philocourdos thauensis";"Thau";"FDA";"RUN3";"PA7";"Uncorrected";300;0,977;0,5;0,990475734946818;0,611;0,702896328744264;0,955;0,883
"Philocourdos thauensis";"Thau";"FDA";"RUN3";"PA7";"Corrected";300;0,977;0,5;0,990475734946818;0,744;0,705900841346154;0,945;0,845
"Philocourdos thauensis";"Thau";"FDA";"RUN3";"PA8";"Uncorrected";300;0,977;0,5;0,990475734946818;0,915;0,713896328744264;0,966;0,933
"Philocourdos thauensis";"Thau";"FDA";"RUN3";"PA8";"Corrected";300;0,977;0,5;0,990475734946818;0,649;0,681900841346154;0,921;0,877
"Philocourdos thauensis";"Thau";"FDA";"RUN3";"PA9";"Uncorrected";300;0,977;0,5;0,990475734946818;0,85;0,699896328744264;0,952;0,9
"Philocourdos thauensis";"Thau";"FDA";"RUN3";"PA9";"Corrected";300;0,977;0,5;0,990475734946818;0,733;0,668900841346154;0,908;0,861
"Philocourdos thauensis";"Thau";"FDA";"RUN3";"PA10";"Uncorrected";300;0,977;0,5;0,990475734946818;0,689;0,692896328744264;0,945;0,867
"Philocourdos thauensis";"Thau";"FDA";"RUN3";"PA10";"Corrected";300;0,977;0,5;0,990475734946818;0,675;0,691900841346154;0,931;0,861
"Philocourdos thauensis";"Thau";"RF";"RUN1";"PA1";"Uncorrected";300;0,977;0,5;0,990475734946818;0,206;0,698896328744264;0,951;0,883
"Philocourdos thauensis";"Thau";"RF";"RUN1";"PA1";"Corrected";300;0,977;0,5;0,990475734946818;0,1;0,675900841346154;0,915;0,845
"Philocourdos thauensis";"Thau";"RF";"RUN1";"PA2";"Uncorrected";300;0,977;0,5;0,990475734946818;-0,22;0,663896328744264;0,916;0,833
"Philocourdos thauensis";"Thau";"RF";"RUN1";"PA2";"Corrected";300;0,977;0,5;0,990475734946818;0,349;0,682900841346154;0,922;0,773
"Philocourdos thauensis";"Thau";"RF";"RUN1";"PA3";"Uncorrected";300;0,977;0,5;0,990475734946818;0,182;0,697896328744264;0,95;0,867
"Philocourdos thauensis";"Thau";"RF";"RUN1";"PA3";"Corrected";300;0,977;0,5;0,990475734946818;0,313;0,723900841346154;0,963;0,877
"Philocourdos thauensis";"Thau";"RF";"RUN1";"PA4";"Uncorrected";300;0,977;0,5;0,990475734946818;0,151;0,628896328744264;0,881;0,817
"Philocourdos thauensis";"Thau";"RF";"RUN1";"PA4";"Corrected";300;0,977;0,5;0,990475734946818;0,021;0,686900841346154;0,926;0,879
"Philocourdos thauensis";"Thau";"RF";"RUN1";"PA5";"Uncorrected";300;0,977;0,5;0,990475734946818;-0,098;0,707896328744264;0,96;0,9
"Philocourdos thauensis";"Thau";"RF";"RUN1";"PA5";"Corrected";300;0,977;0,5;0,990475734946818;0,276;0,724900841346154;0,964;0,896
"Philocourdos thauensis";"Thau";"RF";"RUN1";"PA6";"Uncorrected";300;0,977;0,5;0,990475734946818;0,443;0,741896328744264;0,994;0,983
"Philocourdos thauensis";"Thau";"RF";"RUN1";"PA6";"Corrected";300;0,977;0,5;0,990475734946818;0,382;0,689900841346154;0,929;0,805
"Philocourdos thauensis";"Thau";"RF";"RUN1";"PA7";"Uncorrected";300;0,977;0,5;0,990475734946818;-0,008;0,621896328744264;0,874;0,733
"Philocourdos thauensis";"Thau";"RF";"RUN1";"PA7";"Corrected";300;0,977;0,5;0,990475734946818;0,715;0,726900841346154;0,966;0,88
"Philocourdos thauensis";"Thau";"RF";"RUN1";"PA8";"Uncorrected";300;0,977;0,5;0,990475734946818;0,267;0,698896328744264;0,951;0,917
"Philocourdos thauensis";"Thau";"RF";"RUN1";"PA8";"Corrected";300;0,977;0,5;0,990475734946818;-0,089;0,715900841346154;0,955;0,86
"Philocourdos thauensis";"Thau";"RF";"RUN1";"PA9";"Uncorrected";300;0,977;0,5;0,990475734946818;0,42;0,697896328744264;0,95;0,85
"Philocourdos thauensis";"Thau";"RF";"RUN1";"PA9";"Corrected";300;0,977;0,5;0,990475734946818;0,281;0,694900841346154;0,934;0,895
"Philocourdos thauensis";"Thau";"RF";"RUN1";"PA10";"Uncorrected";300;0,977;0,5;0,990475734946818;0,725;0,700896328744264;0,953;0,85
"Philocourdos thauensis";"Thau";"RF";"RUN1";"PA10";"Corrected";300;0,977;0,5;0,990475734946818;-0,058;0,701900841346154;0,941;0,877
"Philocourdos thauensis";"Thau";"RF";"RUN2";"PA1";"Uncorrected";300;0,977;0,5;0,990475734946818;0,716;0,670896328744264;0,923;0,867
"Philocourdos thauensis";"Thau";"RF";"RUN2";"PA1";"Corrected";300;0,977;0,5;0,990475734946818;-0,148;0,685900841346154;0,925;0,862
"Philocourdos thauensis";"Thau";"RF";"RUN2";"PA2";"Uncorrected";300;0,977;0,5;0,990475734946818;0,315;0,673896328744264;0,926;0,883
"Philocourdos thauensis";"Thau";"RF";"RUN2";"PA2";"Corrected";300;0,977;0,5;0,990475734946818;-0,203;0,662900841346154;0,902;0,754
"Philocourdos thauensis";"Thau";"RF";"RUN2";"PA3";"Uncorrected";300;0,977;0,5;0,990475734946818;0,066;0,714896328744264;0,967;0,9
"Philocourdos thauensis";"Thau";"RF";"RUN2";"PA3";"Corrected";300;0,977;0,5;0,990475734946818;0,1;0,716900841346154;0,956;0,843
"Philocourdos thauensis";"Thau";"RF";"RUN2";"PA4";"Uncorrected";300;0,977;0,5;0,990475734946818;0,212;0,670896328744264;0,923;0,817
"Philocourdos thauensis";"Thau";"RF";"RUN2";"PA4";"Corrected";300;0,977;0,5;0,990475734946818;-0,086;0,701900841346154;0,941;0,879
"Philocourdos thauensis";"Thau";"RF";"RUN2";"PA5";"Uncorrected";300;0,977;0,5;0,990475734946818;0,447;0,647896328744264;0,9;0,783
"Philocourdos thauensis";"Thau";"RF";"RUN2";"PA5";"Corrected";300;0,977;0,5;0,990475734946818;0,104;0,662900841346154;0,902;0,843
"Philocourdos thauensis";"Thau";"RF";"RUN2";"PA6";"Uncorrected";300;0,977;0,5;0,990475734946818;0,214;0,699896328744264;0,952;0,917
"Philocourdos thauensis";"Thau";"RF";"RUN2";"PA6";"Corrected";300;0,977;0,5;0,990475734946818;-0,142;0,651900841346154;0,891;0,8
"Philocourdos thauensis";"Thau";"RF";"RUN2";"PA7";"Uncorrected";300;0,977;0,5;0,990475734946818;0,56;0,669896328744264;0,922;0,85
"Philocourdos thauensis";"Thau";"RF";"RUN2";"PA7";"Corrected";300;0,977;0,5;0,990475734946818;0,448;0,625900841346154;0,865;0,724
"Philocourdos thauensis";"Thau";"RF";"RUN2";"PA8";"Uncorrected";300;0,977;0,5;0,990475734946818;0,11;0,736896328744264;0,989;0,95
"Philocourdos thauensis";"Thau";"RF";"RUN2";"PA8";"Corrected";300;0,977;0,5;0,990475734946818;0,111;0,718900841346154;0,958;0,86
"Philocourdos thauensis";"Thau";"RF";"RUN2";"PA9";"Uncorrected";300;0,977;0,5;0,990475734946818;0,323;0,680896328744264;0,933;0,883
"Philocourdos thauensis";"Thau";"RF";"RUN2";"PA9";"Corrected";300;0,977;0,5;0,990475734946818;0,135;0,668900841346154;0,908;0,808
"Philocourdos thauensis";"Thau";"RF";"RUN2";"PA10";"Uncorrected";300;0,977;0,5;0,990475734946818;0,07;0,648896328744264;0,901;0,717
"Philocourdos thauensis";"Thau";"RF";"RUN2";"PA10";"Corrected";300;0,977;0,5;0,990475734946818;0,495;0,677900841346154;0,917;0,807
"Philocourdos thauensis";"Thau";"RF";"RUN3";"PA1";"Uncorrected";300;0,977;0,5;0,990475734946818;-0,157;0,654896328744264;0,907;0,783
"Philocourdos thauensis";"Thau";"RF";"RUN3";"PA1";"Corrected";300;0,977;0,5;0,990475734946818;-0,414;0,709900841346154;0,949;0,897
"Philocourdos thauensis";"Thau";"RF";"RUN3";"PA2";"Uncorrected";300;0,977;0,5;0,990475734946818;0,109;0,695896328744264;0,948;0,917
"Philocourdos thauensis";"Thau";"RF";"RUN3";"PA2";"Corrected";300;0,977;0,5;0,990475734946818;-0,001;0,671900841346154;0,911;0,842
"Philocourdos thauensis";"Thau";"RF";"RUN3";"PA3";"Uncorrected";300;0,977;0,5;0,990475734946818;0,118;0,676896328744264;0,929;0,8
"Philocourdos thauensis";"Thau";"RF";"RUN3";"PA3";"Corrected";300;0,977;0,5;0,990475734946818;0,579;0,733900841346154;0,973;0,914
"Philocourdos thauensis";"Thau";"RF";"RUN3";"PA4";"Uncorrected";300;0,977;0,5;0,990475734946818;0,09;0,661896328744264;0,914;0,85
"Philocourdos thauensis";"Thau";"RF";"RUN3";"PA4";"Corrected";300;0,977;0,5;0,990475734946818;0,819;0,693900841346154;0,933;0,879
"Philocourdos thauensis";"Thau";"RF";"RUN3";"PA5";"Uncorrected";300;0,977;0,5;0,990475734946818;0,108;0,644896328744264;0,897;0,8
"Philocourdos thauensis";"Thau";"RF";"RUN3";"PA5";"Corrected";300;0,977;0,5;0,990475734946818;0,083;0,684900841346154;0,924;0,825
"Philocourdos thauensis";"Thau";"RF";"RUN3";"PA6";"Uncorrected";300;0,977;0,5;0,990475734946818;-0,155;0,727896328744264;0,98;0,95
"Philocourdos thauensis";"Thau";"RF";"RUN3";"PA6";"Corrected";300;0,977;0,5;0,990475734946818;0,15;0,718900841346154;0,958;0,909
"Philocourdos thauensis";"Thau";"RF";"RUN3";"PA7";"Uncorrected";300;0,977;0,5;0,990475734946818;0,557;0,687896328744264;0,94;0,867
"Philocourdos thauensis";"Thau";"RF";"RUN3";"PA7";"Corrected";300;0,977;0,5;0,990475734946818;-0,276;0,662900841346154;0,902;0,829
"Philocourdos thauensis";"Thau";"RF";"RUN3";"PA8";"Uncorrected";300;0,977;0,5;0,990475734946818;0,275;0,720896328744264;0,973;0,933
"Philocourdos thauensis";"Thau";"RF";"RUN3";"PA8";"Corrected";300;0,977;0,5;0,990475734946818;0,012;0,709900841346154;0,949;0,86
"Philocourdos thauensis";"Thau";"RF";"RUN3";"PA9";"Uncorrected";300;0,977;0,5;0,990475734946818;-0,294;0,704896328744264;0,957;0,9
"Philocourdos thauensis";"Thau";"RF";"RUN3";"PA9";"Corrected";300;0,977;0,5;0,990475734946818;0,544;0,700900841346154;0,94;0,86
"Philocourdos thauensis";"Thau";"RF";"RUN3";"PA10";"Uncorrected";300;0,977;0,5;0,990475734946818;0,129;0,701896328744264;0,954;0,867
"Philocourdos thauensis";"Thau";"RF";"RUN3";"PA10";"Corrected";300;0,977;0,5;0,990475734946818;-0,191;0,702900841346154;0,942;0,86
"Fugiagristhauensis";"Thau";"GLM";"RUN1";"PA1";"Uncorrected";300;0,985;0,5;0,949463246790233;0,824;0,578509528346832;0,848;0,65
"Fugiagristhauensis";"Thau";"GLM";"RUN1";"PA1";"Corrected";300;0,985;0,5;0,949463246790233;0,649;0,532292790832608;0,793;0,597
"Fugiagristhauensis";"Thau";"GLM";"RUN1";"PA2";"Uncorrected";300;0,985;0,5;0,949463246790233;0,895;0,563509528346832;0,833;0,617
"Fugiagristhauensis";"Thau";"GLM";"RUN1";"PA2";"Corrected";300;0,985;0,5;0,949463246790233;0,714;0,533292790832608;0,794;0,581
"Fugiagristhauensis";"Thau";"GLM";"RUN1";"PA3";"Uncorrected";300;0,985;0,5;0,949463246790233;0,84;0,513509528346832;0,783;0,533
"Fugiagristhauensis";"Thau";"GLM";"RUN1";"PA3";"Corrected";300;0,985;0,5;0,949463246790233;0,931;0,552292790832608;0,813;0,567
"Fugiagristhauensis";"Thau";"GLM";"RUN1";"PA4";"Uncorrected";300;0,985;0,5;0,949463246790233;0,947;0,592509528346832;0,862;0,617
"Fugiagristhauensis";"Thau";"GLM";"RUN1";"PA4";"Corrected";300;0,985;0,5;0,949463246790233;0,793;0,640292790832608;0,901;0,77
"Fugiagristhauensis";"Thau";"GLM";"RUN1";"PA5";"Uncorrected";300;0,985;0,5;0,949463246790233;0,922;0,601509528346832;0,871;0,7
"Fugiagristhauensis";"Thau";"GLM";"RUN1";"PA5";"Corrected";300;0,985;0,5;0,949463246790233;0,613;0,579292790832608;0,84;0,691
"Fugiagristhauensis";"Thau";"GLM";"RUN1";"PA6";"Uncorrected";300;0,985;0,5;0,949463246790233;0,94;0,569509528346832;0,839;0,65
"Fugiagristhauensis";"Thau";"GLM";"RUN1";"PA6";"Corrected";300;0,985;0,5;0,949463246790233;0,799;0,474292790832608;0,735;0,502
"Fugiagristhauensis";"Thau";"GLM";"RUN1";"PA7";"Uncorrected";300;0,985;0,5;0,949463246790233;0,914;0,632509528346832;0,902;0,667
"Fugiagristhauensis";"Thau";"GLM";"RUN1";"PA7";"Corrected";300;0,985;0,5;0,949463246790233;0,491;0,617292790832608;0,878;0,805
"Fugiagristhauensis";"Thau";"GLM";"RUN1";"PA8";"Uncorrected";300;0,985;0,5;0,949463246790233;0,896;0,561509528346832;0,831;0,617
"Fugiagristhauensis";"Thau";"GLM";"RUN1";"PA8";"Corrected";300;0,985;0,5;0,949463246790233;0,762;0,498292790832608;0,759;0,53
"Fugiagristhauensis";"Thau";"GLM";"RUN1";"PA9";"Uncorrected";300;0,985;0,5;0,949463246790233;0,605;0,522509528346832;0,792;0,583
"Fugiagristhauensis";"Thau";"GLM";"RUN1";"PA9";"Corrected";300;0,985;0,5;0,949463246790233;0,871;0,548292790832608;0,809;0,645
"Fugiagristhauensis";"Thau";"GLM";"RUN1";"PA10";"Uncorrected";300;0,985;0,5;0,949463246790233;0,896;0,524509528346832;0,794;0,617
"Fugiagristhauensis";"Thau";"GLM";"RUN1";"PA10";"Corrected";300;0,985;0,5;0,949463246790233;0,885;0,568292790832608;0,829;0,655
"Fugiagristhauensis";"Thau";"GLM";"RUN2";"PA1";"Uncorrected";300;0,985;0,5;0,949463246790233;0,862;0,569509528346832;0,839;0,6
"Fugiagristhauensis";"Thau";"GLM";"RUN2";"PA1";"Corrected";300;0,985;0,5;0,949463246790233;0,645;0,551292790832608;0,812;0,615
"Fugiagristhauensis";"Thau";"GLM";"RUN2";"PA2";"Uncorrected";300;0,985;0,5;0,949463246790233;0,66;0,586509528346832;0,856;0,65
"Fugiagristhauensis";"Thau";"GLM";"RUN2";"PA2";"Corrected";300;0,985;0,5;0,949463246790233;0,862;0,516292790832608;0,777;0,597
"Fugiagristhauensis";"Thau";"GLM";"RUN2";"PA3";"Uncorrected";300;0,985;0,5;0,949463246790233;0,926;0,609509528346832;0,879;0,7
"Fugiagristhauensis";"Thau";"GLM";"RUN2";"PA3";"Corrected";300;0,985;0,5;0,949463246790233;0,572;0,523292790832608;0,784;0,582
"Fugiagristhauensis";"Thau";"GLM";"RUN2";"PA4";"Uncorrected";300;0,985;0,5;0,949463246790233;0,756;0,557509528346832;0,827;0,583
"Fugiagristhauensis";"Thau";"GLM";"RUN2";"PA4";"Corrected";300;0,985;0,5;0,949463246790233;0,782;0,521292790832608;0,782;0,483
"Fugiagristhauensis";"Thau";"GLM";"RUN2";"PA5";"Uncorrected";300;0,985;0,5;0,949463246790233;0,793;0,602509528346832;0,872;0,65
"Fugiagristhauensis";"Thau";"GLM";"RUN2";"PA5";"Corrected";300;0,985;0,5;0,949463246790233;0,81;0,548292790832608;0,809;0,606
"Fugiagristhauensis";"Thau";"GLM";"RUN2";"PA6";"Uncorrected";300;0,985;0,5;0,949463246790233;0,925;0,517509528346832;0,787;0,583
"Fugiagristhauensis";"Thau";"GLM";"RUN2";"PA6";"Corrected";300;0,985;0,5;0,949463246790233;0,288;0,623292790832608;0,884;0,776
"Fugiagristhauensis";"Thau";"GLM";"RUN2";"PA7";"Uncorrected";300;0,985;0,5;0,949463246790233;0,934;0,613509528346832;0,883;0,683
"Fugiagristhauensis";"Thau";"GLM";"RUN2";"PA7";"Corrected";300;0,985;0,5;0,949463246790233;0,824;0,622292790832608;0,883;0,719
"Fugiagristhauensis";"Thau";"GLM";"RUN2";"PA8";"Uncorrected";300;0,985;0,5;0,949463246790233;0,763;0,568509528346832;0,838;0,65
"Fugiagristhauensis";"Thau";"GLM";"RUN2";"PA8";"Corrected";300;0,985;0,5;0,949463246790233;0,886;0,550292790832608;0,811;0,568
"Fugiagristhauensis";"Thau";"GLM";"RUN2";"PA9";"Uncorrected";300;0,985;0,5;0,949463246790233;0,924;0,549509528346832;0,819;0,533
"Fugiagristhauensis";"Thau";"GLM";"RUN2";"PA9";"Corrected";300;0,985;0,5;0,949463246790233;0,563;0,613292790832608;0,874;0,629
"Fugiagristhauensis";"Thau";"GLM";"RUN2";"PA10";"Uncorrected";300;0,985;0,5;0,949463246790233;0,93;0,600509528346832;0,87;0,667
"Fugiagristhauensis";"Thau";"GLM";"RUN2";"PA10";"Corrected";300;0,985;0,5;0,949463246790233;0,905;0,536292790832608;0,797;0,607
"Fugiagristhauensis";"Thau";"GLM";"RUN3";"PA1";"Uncorrected";300;0,985;0,5;0,949463246790233;0,886;0,611509528346832;0,881;0,7
"Fugiagristhauensis";"Thau";"GLM";"RUN3";"PA1";"Corrected";300;0,985;0,5;0,949463246790233;0,717;0,461292790832608;0,722;0,441
"Fugiagristhauensis";"Thau";"GLM";"RUN3";"PA2";"Uncorrected";300;0,985;0,5;0,949463246790233;0,857;0,552509528346832;0,822;0,6
"Fugiagristhauensis";"Thau";"GLM";"RUN3";"PA2";"Corrected";300;0,985;0,5;0,949463246790233;0,771;0,533292790832608;0,794;0,562
"Fugiagristhauensis";"Thau";"GLM";"RUN3";"PA3";"Uncorrected";300;0,985;0,5;0,949463246790233;0,745;0,551509528346832;0,821;0,617
